class,aa_000,ac_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000,ad_000,cf_000,cg_000,ch_000,co_000,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000
neg,27660,466.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,92644.0,1008952.0,704678.0,57014.0,6298.0,795826.0,0.0,0.0,0.0,0.0,0.0,1649014.0,1391390.0,317730.0,221172.0,0.0,0.0,0.0,0.0,1202.0,276.0,0.0,0.0,0.0,0.0,0.0,85426.0,922546.0,623444.0,239092.0,0.0,2314.0,504.0,876.0,193388.0,1450114.0,223306.0,6.0,0.0,0.0,0.0,635132.0,358842.0,121010.0,93818.0,73294.0,66748.0,149978.0,371686.0,0.0,0.0,1967134.0,234.0,38.0,212.0,0.0,795826.0,23284.0,173676.0,141474.0,207400.0,,,105980.0,27660.63,1967134.0,1967134.0,1953086.0,15567.0,5730.0,72882.0,752900.0,1870508.0,1209600.0,51732.0,1634328.0,0.0,232062.72,0.0,0.0,0.0,0.0,0.0,2376.0,250426.0,985094.0,590278.0,36562.0,5176.0,596.0,4462.0,1967134.0,4476.0,456.0,61200.0,78982.0,121590.0,1248568.0,345056.0,9932.0,248.0,0.0,1382.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15066.0,34736.0,11554.0,0.0,0.0,41738.0,6820.0,12430280.0,1514522.0,0.0,0.0,0.0,0.0,1390940.0,984.62,994.0,250762.0,388840.0,248822.0,118588.0,225854.0,253992.0,182186.0,108156.0,91898.0,1410.0,0.0,0.0,418.0,2.0,80.0,0.0,4448.0,762.0,868.0,158256.0,69332.0,0.0,127792.0,0.0,16.0,1654272.0
pos,216650,794.0,0.0,0.0,0.0,2710.0,187380.0,1419868.0,3740852.0,5798612.0,2160742.0,690468.0,405604.0,176328.0,5993540.0,34110.0,0.0,0.0,488156.0,677460.0,11605426.0,10489614.0,2952438.0,1429660.0,26.0,0.0,68008.0,0.0,2190.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,79796.0,7461508.0,7041166.0,94.0,19132.0,20442.0,32450.0,56916.0,929752.0,13523736.0,136.0,0.0,0.0,0.0,3267752.0,4806490.0,1932500.0,1268234.0,830144.0,572886.0,433940.0,479854.0,705886.0,284878.0,15047138.0,278.0,360.0,3262.0,20.0,5993540.0,193486.0,1130430.0,1818036.0,407180.0,276080.0,214300.0,160800.0,216650.47,15047138.0,15047138.0,15093474.0,110692.0,4340.0,44414.0,516740.0,14582564.0,1209600.0,265646.0,10715704.32,1824597.12,2033123.52,,,28422.0,486220.0,2113214.0,4483878.0,4950114.0,2333642.0,174070.0,11356.0,1610.0,38.0,210.0,15047138.0,7010.0,1292.0,1647258.0,1174598.0,6594498.0,5154712.0,3196.0,0.0,0.0,0.0,10900.0,3262.0,0.0,0.0,10.0,1824922.0,0.0,0.0,0.0,0.0,104436.0,121802.0,28936.0,19606926.0,5363814.0,408924.0,73874.0,387040.0,66670.0,2143326.0,97090.0,0.0,0.0,44892100.0,,,3911566.0,1064782.0,888132.0,495710.0,1322414.0,2255996.0,3114448.0,1491962.0,37554.0,0.0,0.0,0.0,598.0,0.0,1010.0,0.0,194.0,1194.0,1422.0,10372804.0,739900.0,144.0,78.0,0.0,0.0,10676310.0
pos,1098482,,,,0.0,0.0,0.0,9156.0,814074.0,32956650.0,41565380.0,2421114.0,18252.0,0.0,28707156.0,0.0,10022.0,,16808.0,22306.0,68439786.0,63884524.0,10584474.0,4241110.0,,0.0,0.0,0.0,,,162344.0,124292.0,117824.0,2564540.0,1692858.0,2794466.0,5522044.0,55369768.0,9436490.0,0.0,58408.0,73038.0,193482.0,1578064.0,43258552.0,32623030.0,52.0,0.0,0.0,0.0,25229574.0,27645974.0,10408198.0,5526350.0,3525310.0,2506398.0,1986310.0,903336.0,52850.0,326.0,79045866.0,,,,,28707156.0,810386.0,4792088.0,5774856.0,143140.0,138040.0,169040.0,31760.0,1098482.69,79045866.0,79045866.0,79099256.0,363793.0,,,319100.0,77784626.0,1209600.0,,69112077.12,0.0,8648553.6,,,0.0,0.0,93092.0,9436140.0,49857352.0,17235826.0,1018822.0,131988.0,11364.0,42.0,,79045866.0,41218.0,9344.0,1087130.0,7239242.0,4183194.0,49217572.0,15955008.0,51898.0,20.0,0.0,,,,,,,,,,,301284.0,,,,,,,,,,,,,,,,9076994.0,14476826.0,13752280.0,8260934.0,23790782.0,6878094.0,1120690.0,271746.0,155276.0,1004.0,,,,,,,,,,,,,,,,
pos,1205334,,,,0.0,106464.0,1576680.0,11387538.0,28790574.0,32528784.0,11070360.0,1700426.0,113104.0,176.0,25161748.0,10428.0,0.0,,5101802.0,8744972.0,55533188.0,49637958.0,31717322.0,10123460.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,33517928.0,53753654.0,0.0,289056.0,240368.0,341998.0,644584.0,74939180.0,10818920.0,0.0,0.0,0.0,0.0,22589318.0,14390158.0,11181368.0,8387016.0,7590624.0,5613950.0,4138364.0,5801648.0,4481394.0,3100266.0,92362220.0,,,,,25161748.0,796958.0,9540890.0,22150274.0,383280.0,372440.0,368760.0,112580.0,1205333.15,92362220.0,92362220.0,92410588.0,564600.0,,,302700.0,87274106.0,1209600.0,,65114578.56,0.0,22111287.36,,,35770.0,1567406.0,8613254.0,18773266.0,30908000.0,22242476.0,4638724.0,458140.0,36660.0,410.0,,92362220.0,79596.0,19816.0,16412434.0,8225128.0,10730044.0,50217664.0,1562228.0,27196.0,0.0,0.0,,,,,,,,,,,562682.0,,,,,,,,,,,,,,,,22857958.0,11982786.0,6880782.0,2770418.0,5994054.0,12479340.0,11516160.0,12500050.0,292548.0,10.0,,,,,,,,,,,,,,,,
neg,10048,2130706432.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,147622.0,318970.0,228568.0,11898.0,3638.0,300742.0,0.0,0.0,0.0,0.0,0.0,640862.0,535838.0,143668.0,80830.0,0.0,0.0,7150.0,0.0,76.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,90572.0,620230.0,0.0,0.0,820.0,448.0,514.0,620.0,7686.0,700210.0,504.0,0.0,0.0,0.0,234388.0,173724.0,73662.0,60120.0,50772.0,37664.0,36138.0,44332.0,2.0,0.0,784740.0,38.0,38.0,112.0,0.0,300742.0,9332.0,72816.0,70506.0,,,,141820.0,10048.73,784740.0,784740.0,783636.0,4571.0,52.0,76988.0,782620.0,710802.0,1209600.0,23408.0,587194.56,0.0,122934.72,0.0,348.0,0.0,0.0,0.0,41822.0,190364.0,257382.0,202162.0,17620.0,1284.0,168.0,248.0,784740.0,1448.0,162.0,19052.0,53718.0,38656.0,318192.0,264372.0,14912.0,290.0,0.0,656.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512.0,5798.0,1824.0,0.0,0.0,21684.0,4062.0,1804940.0,182126.0,714166.0,1320.0,0.0,0.0,0.0,449.3,438.0,128728.0,178284.0,84006.0,30892.0,55998.0,37916.0,35054.0,30848.0,107198.0,21878.0,0.0,0.0,60.0,8.0,24.0,0.0,224.0,78.0,58.0,583530.0,2244.0,0.0,52.0,0.0,16.0,592450.0
neg,118078,514.0,0.0,0.0,0.0,0.0,0.0,0.0,286798.0,2504356.0,3298498.0,549688.0,25780.0,632.0,3120958.0,0.0,0.0,0.0,2038.0,3266.0,6002958.0,5188322.0,1067326.0,661458.0,0.0,0.0,0.0,0.0,4174.0,626.0,0.0,0.0,0.0,0.0,0.0,28630.0,2812984.0,3808272.0,15866.0,0.0,6674.0,596.0,910.0,11118.0,2994942.0,3627672.0,23840.0,0.0,0.0,0.0,1530578.0,1853036.0,510534.0,418476.0,412482.0,445652.0,603668.0,880914.0,10412.0,0.0,7074030.0,74.0,82.0,348.0,28.0,3120958.0,77310.0,626608.0,436098.0,194940.0,168840.0,157180.0,153360.0,118078.7,7074030.0,7074030.0,7059400.0,51958.0,19710.0,91014.0,1008580.0,6665752.0,1209600.0,180646.0,6098280.96,0.0,558934.08,0.0,0.0,0.0,0.0,34702.0,810146.0,2951376.0,2460110.0,367814.0,33424.0,7746.0,434.0,22.0,7074030.0,14212.0,1682.0,71434.0,211438.0,185564.0,3421910.0,2688460.0,70580.0,472.0,0.0,5026.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46644.0,156340.0,26776.0,0.0,0.0,176244.0,25518.0,3682440.0,539582.0,0.0,0.0,0.0,0.0,1814550.0,3504.74,3750.0,600062.0,1030506.0,740624.0,427940.0,840580.0,714440.0,599674.0,453662.0,1111176.0,147088.0,0.0,0.0,504.0,0.0,130.0,0.0,16.0,652.0,1826.0,4893042.0,46094.0,0.0,15008.0,0.0,0.0,6150148.0
neg,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3250.0,5008.0,0.0,0.0,0.0,3526.0,0.0,0.0,0.0,0.0,0.0,18036.0,15324.0,9792.0,548.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.0,5084.0,0.0,66.0,42.0,66.0,746.0,346.0,4256.0,2738.0,0.0,0.0,0.0,6560.0,412.0,290.0,184.0,190.0,398.0,196.0,18.0,8.0,4.0,27846.0,0.0,0.0,2.0,0.0,3526.0,194.0,7830.0,1864.0,,,,9560.0,19.34,27846.0,27846.0,31956.0,38.0,0.0,2622.0,27580.0,8324.0,1209600.0,160.0,2645.76,0.0,4627.2,0.0,16.0,0.0,0.0,0.0,3212.0,2656.0,1990.0,218.0,184.0,0.0,0.0,0.0,27846.0,1070.0,2.0,28.0,374.0,672.0,5042.0,1058.0,14.0,0.0,0.0,20.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,6.0,4.0,4080.0,412.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,5894.0,1826.0,32.0,58.0,212.0,108.0,98.0,32.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,16.0,4.0,384.0,2214.0,378.0,0.0,0.0,0.0,0.0,2780.0
neg,31100,,0.0,0.0,0.0,0.0,0.0,726.0,88994.0,945638.0,792960.0,125186.0,80.0,0.0,928266.0,0.0,0.0,,1072.0,1978.0,1777728.0,1609276.0,222172.0,134296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17540.0,862042.0,425490.0,648512.0,0.0,3482.0,358.0,550.0,966.0,150424.0,1710016.0,87786.0,2.0,0.0,0.0,653798.0,373484.0,208402.0,166962.0,139162.0,139204.0,172490.0,94696.0,5330.0,56.0,2001322.0,22.0,26.0,210.0,24.0,928266.0,21740.0,118176.0,101674.0,134420.0,0.0,0.0,83120.0,31099.45,2001322.0,2001322.0,,13314.0,103380.0,,786900.0,,1209600.0,0.0,1822548.48,0.0,126859.2,,,0.0,0.0,9914.0,396568.0,1026270.0,435676.0,74896.0,8958.0,1300.0,2.0,62.0,2001322.0,3776.0,390.0,35612.0,60720.0,121416.0,1532060.0,190792.0,8816.0,2.0,0.0,1184.0,82.0,,,,,,,,,11722.0,31364.0,6850.0,0.0,0.0,72516.0,12556.0,4874940.0,956740.0,0.0,0.0,0.0,0.0,,,,140672.0,373276.0,293572.0,148448.0,422270.0,338118.0,173988.0,43368.0,19844.0,28.0,0.0,0.0,,,,,,,,,,,,,,
neg,29270,2130706434.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,139222.0,1448574.0,472426.0,16690.0,308.0,925860.0,0.0,0.0,0.0,0.0,0.0,1760188.0,1456506.0,399822.0,262256.0,0.0,0.0,0.0,0.0,2030.0,324.0,0.0,0.0,0.0,0.0,0.0,9654.0,831160.0,890182.0,346558.0,0.0,2008.0,1238.0,1078.0,1178.0,43890.0,2027734.0,428.0,0.0,0.0,0.0,753302.0,551046.0,206416.0,138592.0,102108.0,77952.0,116288.0,131838.0,12.0,0.0,2160392.0,78.0,496.0,1716.0,8.0,925860.0,31764.0,160436.0,237394.0,235260.0,,,160600.0,29269.46,2160392.0,2160392.0,2158338.0,12429.0,2288.0,91842.0,946320.0,2077554.0,1209600.0,62342.0,1731188.16,7545.6,337444.8,0.0,472.0,0.0,0.0,0.0,928.0,661310.0,1145764.0,246076.0,19096.0,4252.0,128.0,24.0,2160392.0,3002.0,380.0,17046.0,260472.0,80190.0,1220708.0,484950.0,10692.0,114.0,0.0,1852.0,166.0,0.0,0.0,380.0,7864.0,0.0,0.0,0.0,0.0,20962.0,22012.0,10596.0,5523300.0,668938.0,54230.0,8648.0,6998620.0,710120.0,2116048.0,7978.0,0.0,0.0,0.0,712.44,850.0,360276.0,358082.0,277990.0,169672.0,374808.0,258102.0,142122.0,86372.0,50072.0,58.0,0.0,0.0,750.0,2.0,56.0,0.0,14.0,554.0,596.0,1741044.0,88464.0,0.0,84.0,0.0,130.0,1755408.0
neg,41818,988.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,140914.0,2232096.0,856050.0,55084.0,2640.0,1361278.0,28008.0,0.0,0.0,0.0,0.0,2844564.0,2388220.0,1029030.0,386300.0,0.0,0.0,0.0,0.0,1236.0,256.0,0.0,0.0,0.0,0.0,0.0,25396.0,1026110.0,2047214.0,189146.0,0.0,6622.0,14128.0,13346.0,414636.0,2433712.0,405406.0,16.0,0.0,0.0,0.0,1282348.0,717760.0,255710.0,198188.0,157432.0,124744.0,198694.0,352990.0,0.0,0.0,3874180.0,102.0,330.0,318.0,24.0,1361278.0,37418.0,670856.0,352882.0,302460.0,316380.0,325980.0,76200.0,41818.72,3874180.0,3874180.0,3869698.0,21518.0,6772.0,19614.0,237860.0,3287866.0,1209600.0,108276.0,2610123.84,0.0,675301.44,0.0,0.0,0.0,0.0,0.0,5610.0,579174.0,1859814.0,780336.0,54156.0,7824.0,952.0,708.0,3874180.0,5284.0,736.0,68024.0,475298.0,164802.0,1949420.0,606850.0,17374.0,78.0,0.0,2498.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22952.0,32820.0,5258.0,0.0,0.0,85114.0,14492.0,126280.0,35786.0,0.0,0.0,0.0,0.0,2074920.0,1473.66,1566.0,700054.0,705362.0,498136.0,229054.0,387774.0,292920.0,177090.0,111090.0,171870.0,14516.0,0.0,0.0,888.0,4.0,54.0,0.0,682.0,1510.0,890.0,2566710.0,52154.0,0.0,69660.0,0.0,12.0,2642946.0
neg,364,2130706452.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,27776.0,5510.0,0.0,0.0,12766.0,0.0,0.0,0.0,0.0,0.0,39032.0,33322.0,7422.0,2852.0,0.0,0.0,0.0,0.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,32272.0,26.0,1050.0,0.0,1118.0,12.0,44.0,50.0,7272.0,24816.0,36.0,0.0,0.0,0.0,20368.0,8934.0,2894.0,488.0,122.0,306.0,224.0,12.0,0.0,0.0,46474.0,52.0,112.0,74.0,0.0,12766.0,436.0,1936.0,5450.0,,,,7140.0,363.08,46474.0,46474.0,48560.0,103.0,0.0,4468.0,46160.0,33348.0,1209600.0,1000.0,21246.72,0.0,10976.64,0.0,0.0,0.0,0.0,0.0,282.0,7792.0,24166.0,980.0,128.0,0.0,0.0,6.0,46474.0,1218.0,22.0,138.0,2038.0,1940.0,7274.0,19928.0,778.0,12.0,0.0,82.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,536.0,100.0,83420.0,8298.0,40260.0,30.0,0.0,0.0,0.0,62.9,60.0,12694.0,5402.0,1110.0,186.0,484.0,13002.0,470.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,12.0,0.0,19838.0,0.0,0.0,0.0,0.0,0.0,20048.0
neg,571008,768.0,664.0,1202.0,0.0,0.0,0.0,520368.0,6855134.0,9141974.0,1186686.0,27286.0,20.0,0.0,12610230.0,0.0,0.0,0.0,887096.0,1178330.0,23627034.0,22305048.0,3539366.0,1636726.0,0.0,0.0,0.0,0.0,2526.0,17134.0,0.0,0.0,0.0,0.0,0.0,0.0,203954.0,10270964.0,7256550.0,0.0,10002.0,11546.0,18752.0,32142.0,55626.0,13369378.0,3945320.0,282660.0,6042.0,0.0,6859346.0,4556742.0,1717330.0,1227962.0,1013604.0,725150.0,539258.0,472226.0,262834.0,357016.0,28057114.0,4562.0,2444.0,36628.0,62.0,12610230.0,261490.0,1964708.0,1552648.0,121160.0,123520.0,162800.0,23200.0,571007.18,28057114.0,28057114.0,18473952.0,95825.0,178.0,110862.0,189840.0,17737660.0,1209600.0,423894.0,25115817.6,0.0,1392151.68,146.0,3140.0,0.0,13686.0,1334820.0,3242206.0,6850236.0,5608118.0,652354.0,26118.0,3894.0,36.0,502.0,28057114.0,15474.0,2336.0,465886.0,334872.0,284158.0,15543726.0,1054680.0,30236.0,100.0,0.0,11940.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145578.0,109856.0,26170.0,24401772.0,5627124.0,591864.0,107580.0,114660.0,18218.0,21981486.0,28252.0,0.0,0.0,62575660.0,4555.56,4798.0,923160.0,871308.0,626974.0,339924.0,695934.0,780150.0,1948476.0,11175986.0,369556.0,0.0,0.0,0.0,712.0,4.0,124.0,0.0,486.0,548.0,37960.0,25191136.0,16585944.0,0.0,134.0,0.0,0.0,25213104.0
neg,16,0.0,0.0,0.0,0.0,0.0,114.0,3238.0,4610.0,1406.0,2260.0,0.0,0.0,0.0,2676.0,0.0,1284.0,0.0,2516.0,4394.0,15746.0,14418.0,12922.0,166.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,10800.0,0.0,2278.0,12.0,24.0,24.0,196.0,9092.0,2.0,0.0,0.0,0.0,5820.0,4090.0,176.0,492.0,52.0,86.0,346.0,516.0,34.0,16.0,31238.0,0.0,2.0,0.0,0.0,2676.0,162.0,9954.0,2952.0,,,,12720.0,16.09,31238.0,31238.0,33732.0,40.0,450.0,2858.0,30980.0,11628.0,1209600.0,382.0,3711.36,0.0,5663.04,,,44.0,2740.0,4894.0,1138.0,1074.0,1156.0,582.0,0.0,0.0,0.0,6.0,31238.0,2272.0,10.0,24.0,16.0,106.0,2752.0,6006.0,442.0,0.0,0.0,42.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,130.0,14.0,12.0,660.0,282.0,14854.0,52.0,0.0,0.0,0.0,,,8206.0,3256.0,42.0,16.0,34.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3288.0,42.0,0.0,0.0,0.0,0.0,4402.0
neg,32468,396.0,0.0,0.0,0.0,0.0,0.0,0.0,9362.0,386452.0,1302408.0,603662.0,55870.0,4750.0,1270252.0,0.0,0.0,0.0,0.0,0.0,2113414.0,1831182.0,538062.0,222426.0,0.0,0.0,2114.0,0.0,1266.0,256.0,0.0,0.0,0.0,0.0,0.0,118978.0,1161780.0,1040054.0,41692.0,0.0,4774.0,1646.0,2076.0,4016.0,50954.0,2295724.0,3314.0,0.0,0.0,0.0,804110.0,504840.0,172998.0,148368.0,136386.0,142698.0,175792.0,275326.0,1986.0,0.0,2652056.0,66.0,636.0,558.0,6.0,1270252.0,38580.0,364794.0,171332.0,185520.0,301180.0,,45260.0,32467.99,2652056.0,2652056.0,2650064.0,17178.0,1654.0,19502.0,225660.0,2362504.0,1209600.0,77562.0,2070419.52,0.0,287541.12,4.0,502.0,0.0,0.0,0.0,52274.0,553618.0,1153518.0,563556.0,34292.0,4720.0,526.0,58.0,2652056.0,6290.0,480.0,57688.0,130708.0,86794.0,1579576.0,480906.0,19874.0,188.0,0.0,1342.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22100.0,16662.0,5264.0,0.0,0.0,86530.0,13288.0,31780.0,7590.0,0.0,0.0,0.0,0.0,2558540.0,1133.34,1176.0,304068.0,453058.0,437736.0,263068.0,692304.0,170274.0,27120.0,9884.0,4992.0,0.0,0.0,0.0,318.0,0.0,156.0,0.0,38.0,510.0,808.0,2068686.0,102906.0,0.0,71078.0,0.0,0.0,2103670.0
neg,90686,254.0,142.0,2180.0,0.0,0.0,0.0,182524.0,2981758.0,3111356.0,1286592.0,533696.0,117812.0,3974.0,3399028.0,0.0,0.0,0.0,130384.0,194396.0,7337788.0,6432738.0,3222016.0,903384.0,24.0,0.0,0.0,0.0,208.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,49638.0,4334372.0,3833702.0,0.0,6076.0,526.0,742.0,1274.0,2538.0,64330.0,7674722.0,331106.0,136398.0,0.0,4633162.0,1230272.0,651302.0,439160.0,298118.0,201562.0,155560.0,133206.0,69452.0,405918.0,10690868.0,2030.0,152.0,3904.0,132.0,3399028.0,98870.0,2139680.0,1079292.0,352440.0,381320.0,312120.0,277240.0,90685.9,10690868.0,10690868.0,10631642.0,35661.0,26566.0,94610.0,1004460.0,8222088.0,1209600.0,0.0,5435137.92,1429388.16,1348491.84,620.0,2858.0,0.0,6794.0,474292.0,1600846.0,2801474.0,2291012.0,725300.0,198956.0,108712.0,10326.0,64.0,10690868.0,13018.0,2020.0,1488478.0,697168.0,529542.0,4791030.0,666306.0,30054.0,94.0,2.0,9870.0,214.0,0.0,0.0,270.0,1651320.0,0.0,0.0,0.0,0.0,49718.0,14368.0,3620.0,14816850.0,1817998.0,271342.0,38750.0,15618700.0,1752870.0,10620064.0,74218.0,0.0,0.0,685910.0,4207.34,4120.0,2870046.0,1383402.0,679128.0,455626.0,459760.0,366780.0,1489528.0,512884.0,558.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,28906,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,119508.0,862888.0,843422.0,182948.0,19376.0,1656.0,932476.0,0.0,406.0,0.0,0.0,0.0,1782616.0,1506962.0,348574.0,239644.0,0.0,0.0,0.0,0.0,2648.0,578.0,0.0,0.0,0.0,0.0,0.0,114242.0,1217748.0,179568.0,518240.0,0.0,1658.0,576.0,888.0,184212.0,1218334.0,619542.0,4588.0,0.0,0.0,0.0,629594.0,412740.0,127802.0,99426.0,71040.0,61580.0,106266.0,519328.0,2022.0,0.0,2131576.0,222.0,4248.0,366.0,26.0,932476.0,28500.0,183726.0,163876.0,194080.0,,,150920.0,28906.27,2131576.0,2131576.0,2134032.0,17966.0,9658.0,89770.0,917880.0,2029798.0,1209600.0,78952.0,1696453.44,19215.36,312872.64,0.0,0.0,0.0,0.0,2830.0,290982.0,715922.0,758240.0,247778.0,10930.0,2700.0,416.0,40.0,2131576.0,2616.0,386.0,76010.0,193508.0,71460.0,1187910.0,475810.0,21634.0,464.0,0.0,1598.0,438.0,0.0,0.0,1340.0,20140.0,0.0,0.0,0.0,0.0,15418.0,22380.0,5058.0,0.0,0.0,49576.0,8388.0,293720.0,60420.0,0.0,0.0,0.0,0.0,27887440.0,890.86,794.0,350972.0,412340.0,244802.0,104038.0,203432.0,220530.0,247694.0,223850.0,22140.0,0.0,0.0,0.0,990.0,0.0,44.0,0.0,36.0,1640.0,1784.0,1633386.0,606862.0,0.0,37708.0,0.0,82.0,1714398.0
neg,3892,36.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,12986.0,259842.0,82764.0,108.0,0.0,145650.0,0.0,0.0,0.0,0.0,0.0,350820.0,310384.0,74402.0,20804.0,0.0,0.0,0.0,0.0,150.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,41548.0,10954.0,303316.0,0.0,576.0,156.0,226.0,374.0,115300.0,238944.0,242.0,0.0,0.0,0.0,203850.0,95874.0,37838.0,11130.0,4640.0,1862.0,620.0,4.0,0.0,0.0,425440.0,0.0,356.0,434.0,0.0,145650.0,4566.0,39190.0,35028.0,,,,72660.0,3892.32,425440.0,425440.0,427000.0,878.0,1870.0,41404.0,423140.0,355818.0,1209600.0,11394.0,265787.52,0.0,89303.04,0.0,0.0,0.0,0.0,0.0,2398.0,135116.0,185692.0,28514.0,3576.0,522.0,0.0,8.0,425440.0,1350.0,174.0,374.0,22494.0,28012.0,215882.0,83666.0,3866.0,0.0,0.0,606.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,1164.0,242.0,0.0,0.0,9106.0,1758.0,45980.0,6234.0,0.0,0.0,0.0,0.0,440500.0,386.26,418.0,96858.0,86562.0,22620.0,17676.0,44214.0,73440.0,9950.0,3118.0,1380.0,0.0,0.0,0.0,32.0,0.0,46.0,0.0,0.0,60.0,168.0,250922.0,51788.0,14.0,16.0,0.0,0.0,270468.0
neg,94292,0.0,0.0,0.0,0.0,0.0,0.0,4980.0,107030.0,1441114.0,3552742.0,351592.0,0.0,0.0,2663624.0,0.0,0.0,0.0,3022.0,3820.0,4873728.0,4374018.0,812658.0,423898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118270.0,2814656.0,1881280.0,643252.0,0.0,7198.0,8786.0,12504.0,25276.0,2151864.0,3236342.0,15480.0,8.0,0.0,0.0,2109444.0,756382.0,438216.0,312256.0,242052.0,245978.0,464932.0,731270.0,150560.0,6368.0,5690374.0,220.0,1840.0,3346.0,276.0,2663624.0,69692.0,454118.0,356092.0,174840.0,141880.0,162340.0,143860.0,94291.72,5690374.0,5690374.0,5660410.0,40936.0,309688.0,79296.0,841460.0,5457458.0,1209600.0,0.0,5079271.68,0.0,372393.6,,,0.0,0.0,21080.0,485426.0,2530726.0,2225812.0,166354.0,22674.0,5332.0,54.0,0.0,5690374.0,5254.0,820.0,163816.0,224888.0,282024.0,4293696.0,474916.0,12038.0,6.0,0.0,2940.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34952.0,93626.0,18924.0,0.0,0.0,189206.0,49130.0,6876480.0,1052308.0,0.0,0.0,0.0,0.0,8284440.0,,,403562.0,880670.0,761048.0,373664.0,686196.0,626624.0,696476.0,452318.0,549556.0,27344.0,0.0,0.0,,,,,,,,,,,,,,
